id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
1343481,حسین سلطان‌زاده,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/1343481._,3.69,36,3,
53405,Michael  Greenberg,,"
https://images.gr-assets.com/authors/1273599789p5/53405.jpg
","
https://images.gr-assets.com/authors/1273599789p2/53405.jpg
",https://www.goodreads.com/author/show/53405.Michael_Greenberg,3.42,3803,571,"<i>Librarian Note: There is more than one author in the Goodreads database with this name.</i><br /><br />A native New Yorker, Michael Greenberg is a columnist for the Times Literary Supplement (London), where his wide-ranging essays have been appearing since 2003. His fiction, criticism and travel pieces have been published in such disparate places as O Magazine, Bomb, The Village Voice, and the Boston Review. <br /><br />His book <i>Beg, Borrow, Steal: A Writer’s Life</i> was published by O..."
3354,Haruki Murakami,,"
https://images.gr-assets.com/authors/1607862684p5/3354.jpg
","
https://images.gr-assets.com/authors/1607862684p2/3354.jpg
",https://www.goodreads.com/author/show/3354.Haruki_Murakami,3.95,2437560,178340,"<b>Murakami</b> Haruki (Japanese: <a href=""https://www.goodreads.com/author/show/11882216"" rel=""nofollow noopener"">村上 春樹</a>) is a popular contemporary Japanese writer and translator. His work has been described as <i>'easily accessible, yet profoundly complex'</i>. He can be located on Facebook at: <a target=""_blank"" rel=""noopener nofollow"" href=""https://www.facebook.com/harukimurakamiauthor"">https://www.facebook.com/harukimuraka...</a><br /><br />Since childhood, Murakami has been heavily i..."
18128397,مهدی غبرایی,Translator,"
https://images.gr-assets.com/authors/1557822320p5/18128397.jpg
","
https://images.gr-assets.com/authors/1557822320p2/18128397.jpg
",https://www.goodreads.com/author/show/18128397._,3.93,14873,2054,مهدی غبرایی در سال ۱۳۲۴ در لنگرود به دنیا آمد. او فرزند محمد غبرایی و فاطمه محمد راسخی است. دوران تحصیلات ابتدایی و دبیرستان را در لنگرود گذراند. در سال ۱۳۴۷ از دانشگاه تهران در رشته علوم سیاسی لیسانس گرفت. از سال ۱۳۶۰ به‌طور حرفه‌ای به کار ترجمه ادبی پرداخت. دو برادر او، فرهاد غبرایی و هادی غبرایی نیز مترجم بودند. بزرگ‌ترین برادر او احمد غبرایی و برادران دیگر او حسن، حسین و محسن غبرایی هستند. خواهران او نیز به ترتیب سنی نیره و منیره غبرایی‌اند.
11307,Peter Watson,,"
https://images.gr-assets.com/authors/1431093832p5/11307.jpg
","
https://images.gr-assets.com/authors/1431093832p2/11307.jpg
",https://www.goodreads.com/author/show/11307.Peter_Watson,4.07,5724,655,"Peter Watson was educated at the universities of Durham, London and Rome, and was awarded scholarships in Italy and the United States.<br /><br />After a stint as Deputy Editor of New Society magazine, he was for four years part of the Sunday Times ‘Insight’ team of investigative journalists. He wrote the daily Diary column of the London Times before becoming that paper’s New York correspondent. He returned to London to write a column about the art world for the Observer and then at The Sunda..."
194531,Garth Stein,,"
https://images.gr-assets.com/authors/1229127424p5/194531.jpg
","
https://images.gr-assets.com/authors/1229127424p2/194531.jpg
",https://www.goodreads.com/author/show/194531.Garth_Stein,4.19,482749,43123,"Garth Stein is the author of four novels: the New York Times bestselling gothic/historical/coming-of-age/ghost story, ""A Sudden Light""; the internationally bestselling ""The Art of Racing in the Rain""; the PNBA Book Award winner, ""How Evan Broke His Head and Other Secrets""; and the magically realistic ""Raven Stole the Moon."" He is also the author of the stage play ""Brother Jones."" He has a dog, he's raced a few cars, climbed a bunch of really tall trees, made a few documentary films, and he li..."
468340,Ignazio Silone,,"
https://images.gr-assets.com/authors/1179432493p5/468340.jpg
","
https://images.gr-assets.com/authors/1179432493p2/468340.jpg
",https://www.goodreads.com/author/show/468340.Ignazio_Silone,3.78,7733,586,"Figlio di una tessitrice e di un piccolo proprietario terriero, perde assai presto il padre e la madre, nel terremoto che nel gennaio del ‘15 distrugge gran parte della Marsica. Interrotti gli studi liceali, si dà alla politica quale socialista attivo e prende parte alle lotte contro la guerra e al movimento operaio rivoluzionario; nel 1921 partecipa a Livorno alla fondazione del Partito Comunista (che rappresenta a Mosca, con Togliatti, nel Komintern), ma se ne stacca nel 1930, in disaccordo..."
446100,مهدی سحابی,Translator,"
https://images.gr-assets.com/authors/1272443982p5/446100.jpg
","
https://images.gr-assets.com/authors/1272443982p2/446100.jpg
",https://www.goodreads.com/author/show/446100._,3.89,10688,1615,مهدی سحابی در ۱۵ بهمن سال ۱۳۲۲ در قزوین به دنیا آمد. وی پس از طی دورهٔ دبیرستان در شهر تهران و ورود به دانشکده هنرهای زیبای دانشگاه تهران در رشتهٔ نقاشی، با گذشت مدتی، تحصیل را نیمه‌کاره رها می‌کند و برای تحصیل در رشتهٔ کارگردانی سینما به ایتالیا عزیمت می‌کند. و در فرهنگستان هنرهای زیبا ی رم مشغول تحصیل می‌شود، اما پس از مدتی آن را نیز رها کرد. وی مدتی به سراغ روزنامه‌نگاری، بازیگری، عکاسی و کارهای مشابه پرداخت و در آخر به سراغ ادبیات، نقاشی و ترجمه ادبی رفت. تسلط او به زبان‌های ایتالیایی، فر...
1061015,Nâzım Hikmet Ran,,"
https://images.gr-assets.com/authors/1422697589p5/1061015.jpg
","
https://images.gr-assets.com/authors/1422697589p2/1061015.jpg
",https://www.goodreads.com/author/show/1061015.N_z_m_Hikmet_Ran,4.35,12357,707,"<b>Nazim Hikmet</b> was born on January 15, 1902 in Salonika, Ottoman Empire (now Thessaloníki, Greece), where his father served in the Foreign Service. He was exposed to poetry at an early age through his artist mother and poet grandfather, and had his first poems published when he was seventeen.<br /><br />Raised in Istanbul, Hikmet left Allied-occupied Turkey after the First World War and ended up in Moscow, where he attended the university and met writers and artists from all over the wor..."
4771163,Kevin Nelson,,"
https://images.gr-assets.com/authors/1528914773p5/4771163.jpg
","
https://images.gr-assets.com/authors/1528914773p2/4771163.jpg
",https://www.goodreads.com/author/show/4771163.Kevin_Nelson,3.65,269,36,"Kevin Nelson is the award-winning author of Operation Bullpen, The Golden Game, Lunches With Mr. Q, and many other books. He is the father of four and lives in California."
