id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
2975483,Masoud Behnoud,,"
https://images.gr-assets.com/authors/1454479088p5/2975483.jpg
","
https://images.gr-assets.com/authors/1454479088p2/2975483.jpg
",https://www.goodreads.com/author/show/2975483.Masoud_Behnoud,3.75,5938,392,"<a href=""https://www.goodreads.com/author/show/566320.___________"" title=""مسعود بهنود"" rel=""nofollow noopener"">مسعود بهنود</a><br />Masoud Behnoud, (مسعود بهنود in Persian) a prominent Iranian journalist and writer, was born on July 27, 1947 in Tehran. He started his work as a journalist in 1964. During his long career he worked as an investigating journalist for different newspapers. He founded more than 20 newspapers and magazines, none of them are currently in publication.<br /><br />Betwe..."
566320,مسعود بهنود,,"
https://images.gr-assets.com/authors/1203831491p5/566320.jpg
","
https://images.gr-assets.com/authors/1203831491p2/566320.jpg
",https://www.goodreads.com/author/show/566320._,3.75,5934,391,"<a href=""https://www.goodreads.com/author/show/2975483.Masoud_Behnoud"" title=""Masoud Behnoud"" rel=""nofollow noopener"">Masoud Behnoud</a>, (مسعود بهنود in Persian) a prominent Iranian journalist and writer, was born on July 27, 1947 in Tehran. He started his work as a journalist in 1964. During his long career he worked as an investigating journalist for different newspapers. He founded more than 20 newspapers and magazines, none of them are currently in publication.<br /><br />Between 1971-79..."
337285,Sara Phillips,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/337285.Sara_Phillips,3.98,59,16,
211268,Geraldine Brooks,,"
https://images.gr-assets.com/authors/1303284528p5/211268.jpg
","
https://images.gr-assets.com/authors/1303284528p2/211268.jpg
",https://www.goodreads.com/author/show/211268.Geraldine_Brooks,3.93,415568,38819,"<i>Librarian Note: There is more than one author in the Goodreads database with this name.</i><br /><br />Australian-born Geraldine Brooks is an author and journalist who grew up in the Western suburbs of Sydney, and attended Bethlehem College Ashfield and the University of Sydney. She worked as a reporter for The Sydney Morning Herald for three years as a feature writer with a special interest in environmental issues.<br /><br />In 1982 she won the Greg Shackleton Australian News Corresponde..."
5691,Nora Ephron,,"
https://images.gr-assets.com/authors/1366180104p5/5691.jpg
","
https://images.gr-assets.com/authors/1366180104p2/5691.jpg
",https://www.goodreads.com/author/show/5691.Nora_Ephron,3.71,120390,13801,"Nora Ephron was an American journalist, film director, producer, screenwriter, novelist, and blogger.<br /><br />She was best known for her romantic comedies and is a triple nominee for the Academy Award for Writing Original Screenplay; for <i>Silkwood, When Harry Met Sally...</i> and <i>Sleepless in Seattle</i>. She sometimes wrote with her sister, <a href=""https://www.goodreads.com/author/show/83180.Delia_Ephron"" title=""Delia Ephron"" rel=""nofollow noopener"">Delia Ephron</a>."
40563,Patricia Briggs,,"
https://images.gr-assets.com/authors/1464488194p5/40563.jpg
","
https://images.gr-assets.com/authors/1464488194p2/40563.jpg
",https://www.goodreads.com/author/show/40563.Patricia_Briggs,4.26,1375435,69551,"<i>Librarian Note: There is more than one author in the Goodreads database with this name.</i><br /><br />Patricia Briggs was born in Butte, Montana, to a children’s librarian who passed on to her kids a love of reading and books. Patricia grew up reading fairy tales and books about horses, and later developed an interest in folklore and history. When she decided to write a book of her own, a fantasy book seemed a natural choice. Patricia graduated from Montana State University with degrees i..."
88506,Joe Hill,,"
https://images.gr-assets.com/authors/1569331514p5/88506.jpg
","
https://images.gr-assets.com/authors/1569331514p2/88506.jpg
",https://www.goodreads.com/author/show/88506.Joe_Hill,4.04,782681,70341,"Joe Hill's debut, <a href=""https://www.goodreads.com/book/show/153025._Heart_Shaped_Box"" title="" Heart-Shaped Box"" rel=""nofollow noopener""> Heart-Shaped Box</a>, won the Bram Stoker Award for Best First Novel. His second,<a href=""https://www.goodreads.com/book/show/6587879._Horns"" title="" Horns"" rel=""nofollow noopener""> Horns</a>, was made into a film freakfest starring Daniel Radcliffe. His other novels include <a href=""https://www.goodreads.com/book/show/15729539._NOS4A2"" title="" NOS4A2"" re..."
4280,Kazuo Ishiguro,,"
https://images.gr-assets.com/authors/1424906625p5/4280.jpg
","
https://images.gr-assets.com/authors/1424906625p2/4280.jpg
",https://www.goodreads.com/author/show/4280.Kazuo_Ishiguro,3.84,861019,66638,"Sir Kazuo Ishiguro (カズオ・イシグロ or 石黒 一雄), OBE, FRSA, FRSL is a British novelist of Japanese origin and Nobel Laureate in Literature (2017). His family moved to England in 1960. Ishiguro obtained his Bachelor's degree from the University of Kent in 1978 and his Master's from the University of East Anglia's creative writing course in 1980. He became a British citizen in 1982. He now lives in London.<br /><br />His first novel, <i>A Pale View of Hills</i>, won the 1982 Winifred Holtby Memorial Pri..."
851957,نجف دریابندری,Translator,"
https://images.gr-assets.com/authors/1594703506p5/851957.jpg
","
https://images.gr-assets.com/authors/1594703506p2/851957.jpg
",https://www.goodreads.com/author/show/851957._,3.75,10668,1221,نجف دریابندری فرزند ناخدا خلف ظلم آبادی در ۱ شهریور ۱۳۰۸ در آبادان متولد شد. دورهٔ ابتدایی را در مدرسه ۱۷ دی گذراند و وارد دبیرستان رازی شد. وی حدود سال سوم دبیرستان تحصیل را رها کرد و به دنبال کار رفت<br />حضور انگلیسی‌ها در تأسیسات نفتی شهر آبادان و تردد آنان در سطح شهر و کاربرد آن زبان وی را به یادگیری زبان انگلیسی علاقه مند ساخت و به طور خودآموز به فراگیری این زبان پرداخت. در سال ۱۳۳۲ اولین اثر خود را که ترجمهٔ کتاب معروف وداع با اسلحه، نوشتهٔ ارنست همینگوی بود، برای چاپ به تهران فرستاد. ...
53,Heidi Murkoff,,"
https://images.gr-assets.com/authors/1222977344p5/53.jpg
","
https://images.gr-assets.com/authors/1222977344p2/53.jpg
",https://www.goodreads.com/author/show/53.Heidi_Murkoff,3.79,71503,4367,"Heidi Murkoff is the author of the What to Expect® series and author of Eating Well When You're Expecting, The What to Expect Pregnancy Journal &amp; Organizer, What to Expect the First Year, The What to Expect Baby-Sitter's Handbook, and the What to Expect Kids series from HarperCollins. Her interactive website is <a target=""_blank"" rel=""noopener nofollow"" href=""http://www.whattoexpect.com"">www.whattoexpect.com</a>, and she lives with her family in Los Angeles, California."
