id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
37557,Richard Kadrey,,"
https://images.gr-assets.com/authors/1252945001p5/37557.jpg
","
https://images.gr-assets.com/authors/1252945001p2/37557.jpg
",https://www.goodreads.com/author/show/37557.Richard_Kadrey,4.00,136002,9453,"Richard Kadrey is a writer and freelance photographer living in San Francisco, best known for his Sandman Slim novels. His newest novels are <a href=""https://www.goodreads.com/book/show/25817389-the-everything-box"" rel=""nofollow noopener"">The Everything Box</a>, released April 19, 2016 and <a href=""https://www.goodreads.com/book/show/26818454-the-perdition-score"" rel=""nofollow noopener""> The Perdition Score</a> (Sandman Slim, #8), released on June 28, 2016."
3083854,Tom Wolfe,,"
https://images.gr-assets.com/authors/1368273666p5/3083854.jpg
","
https://images.gr-assets.com/authors/1368273666p2/3083854.jpg
",https://www.goodreads.com/author/show/3083854.Tom_Wolfe,3.86,261316,12480,"Wolfe was educated at Washington and Lee Universities and also at Yale, where he received a PhD in American studies. <br /><br />Tom Wolfe spent his early days as a <i>Washington Post</i> beat reporter, where his free-association, onomatopoetic style would later become the trademark of New Journalism. In books such as <i>The Electric Koolaid Acid Test, The Right Stuff</i>, and <i>The Bonfire of the Vanities</i>, Wolfe delves into the inner workings of the mind, writing about the unconscious d..."
27837,Greg Mortenson,,"
https://images.gr-assets.com/authors/1258091706p5/27837.jpg
","
https://images.gr-assets.com/authors/1258091706p2/27837.jpg
",https://www.goodreads.com/author/show/27837.Greg_Mortenson,3.66,358579,25872,"Greg Mortenson is the co-founder of nonprofit <a href=""http://www.ikat.org"" rel=""nofollow noopener"">Central Asia Institute</a>, <a href=""http://www.penniesforpeace.org"" rel=""nofollow noopener"">Pennies For Peace</a>, and co-author of New York Times bestseller ‘Three Cups of Tea’ (<a href=""http://www.threecupsoftea.com"" rel=""nofollow noopener"">www.threecupsoftea.com</a>) which has sold 3 million copies, been published in 39 countries, and a New York Times bestseller for three years since its Ja..."
3037436,Dolen Perkins-Valdez,,"
https://images.gr-assets.com/authors/1291816378p5/3037436.jpg
","
https://images.gr-assets.com/authors/1291816378p2/3037436.jpg
",https://www.goodreads.com/author/show/3037436.Dolen_Perkins_Valdez,3.68,16886,2369,"Dolen Perkins-Valdezs fiction and essays have appeared or will appear in The Kenyon Review, StoryQuarterly, African American Review, PMS: PoemMemoirStory, North Carolina Literary Review, Richard Wright Newsletter, and SLI: Studies in Literary Imagination. She is a 2009 finalist for the Robert Olen Butler Fiction Award. A graduate of Harvard and a former University of California Presidents Postdoctoral Fellow, Dolen lives in Washington, DC."
25514,Jeremy Keith,,"
https://images.gr-assets.com/authors/1284505394p5/25514.jpg
","
https://images.gr-assets.com/authors/1284505394p2/25514.jpg
",https://www.goodreads.com/author/show/25514.Jeremy_Keith,3.99,4107,236,
151373,Jeffrey Zeldman,Foreword,"
https://images.gr-assets.com/authors/1531513336p5/151373.jpg
","
https://images.gr-assets.com/authors/1531513336p2/151373.jpg
",https://www.goodreads.com/author/show/151373.Jeffrey_Zeldman,4.05,7245,406,"“King of Web Standards”—Bloomberg Businessweek.<br /><br />Blogging since 1995. Founder &amp; Publisher, A List Apart for people who make websites (since 1998). Co-founded the multi-city user experience design conference An Event Apart with Eric Meyer. Founder of studio.zeldman, a web and interaction design studio in New York. Founder Emeritus of Happy Cog, an award winning digital design studio. Publisher and co-founder of A Book Apart—brief books for web and interaction designers.<br /><br ..."
138260,Adam L. Penenberg,,"
https://images.gr-assets.com/authors/1344053792p5/138260.jpg
","
https://images.gr-assets.com/authors/1344053792p2/138260.jpg
",https://www.goodreads.com/author/show/138260.Adam_L_Penenberg,3.54,1353,190,"Adam L. Penenberg is a journalism professor at New York University who has written for Fast Company, Forbes, the New York Times, The Washington Post, Wired, Slate, Playboy, and the Economist. A former senior editor at Forbes and a reporter for Forbes.com, Penenberg garnered national attention in 1998 for unmasking serial fabricator Stephen Glass of the New Republic. Penenberg’s story was a watershed for online investigative journalism and portrayed in the film Shattered Glass (Steve Zahn play..."
26853,Bertolt Brecht,,"
https://images.gr-assets.com/authors/1390896781p5/26853.jpg
","
https://images.gr-assets.com/authors/1390896781p2/26853.jpg
",https://www.goodreads.com/author/show/26853.Bertolt_Brecht,3.79,67874,2755,"Bertolt Brecht (born Eugen Berthold Friedrich Brecht) was a German poet, playwright, and theatre director. A seminal theatre practitioner of the twentieth century, Brecht made equally significant contributions to dramaturgy and theatrical production, the latter particularly through the seismic impact of the tours undertaken by the Berliner Ensemble—the post-war theatre company operated by Brecht and his wife and long-time collaborator, the actress Helene Weigel—with its internationally acclai..."
14841773,آبتین خردمند,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/14841773._,3.12,17,2,
38706,Italo Svevo,,"
https://images.gr-assets.com/authors/1588858610p5/38706.jpg
","
https://images.gr-assets.com/authors/1588858610p2/38706.jpg
",https://www.goodreads.com/author/show/38706.Italo_Svevo,3.75,21849,1145,"Aron Hector Schmitz, better known by the pseudonym Italo Svevo was an Italian writer, businessman, novelist, playwright, and short story writer.<br /><br />A close friend of Irish novelist and poet James Joyce, Svevo was considered a pioneer of the psychological novel in Italy and is best known for his classic modernist novel La coscienza di Zeno (1923), a work that had a profound effect on the movement."
