id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
1397357,Shapour Bakhtiar,,"
https://images.gr-assets.com/authors/1491130836p5/1397357.jpg
","
https://images.gr-assets.com/authors/1491130836p2/1397357.jpg
",https://www.goodreads.com/author/show/1397357.Shapour_Bakhtiar,3.84,122,21,"Shapour Bakhtiar (Persian: شاپور بختیار‎‎) was an Iranian politician who served as the last Prime Minister of Iran under Shah Mohammad Reza Pahlavi. He and his secretary were murdered in his home in Suresnes, near Paris."
970198,محمدکريم پیرنيا,,"
https://images.gr-assets.com/authors/1360147506p5/970198.jpg
","
https://images.gr-assets.com/authors/1360147506p2/970198.jpg
",https://www.goodreads.com/author/show/970198._,3.88,740,40,محمدکریم پیرنیا، معمار و محقق و نویسنده و نظریه‌پرداز معماری و استاد دانشگاه ایرانی، بیست و پنجم شهریورماه سال ۱۲۹۹ش در شهر یزد به‌دنیا آمد. وی دوران دبستان را در مدرسه اسلام و بعد از تأسیس مدرسه دولتی - به‌دلیل بالا بودن کیفیت این‌گونه مدارس نسبت به مدرسه‌های قدیمی - در مدرسه نمره دو ادامه تحصیل داد. دوران تحصیل را در دبیرستان ایرانشهر یزد - که دوره علمی داشت - گذراند و بعد از طی این دوره علمی در یزد، برای ادامه تحصیل به تهران عزیمت کرد. <br />او با وجود آن‌که در زمینه ادبیات تحصیل می‌کرد و ...
2799184,Dane E. Rauschenberg,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/2799184.Dane_E_Rauschenberg,3.66,41,7,
56952,Roz Chast,,"
https://images.gr-assets.com/authors/1413377985p5/56952.jpg
","
https://images.gr-assets.com/authors/1413377985p2/56952.jpg
",https://www.goodreads.com/author/show/56952.Roz_Chast,3.97,75434,9147,"Rosalind ""Roz"" Chast is an American cartoonist and a staff cartoonist for <i>The New Yorker</i>. She grew up in the Flatbush section of Brooklyn, the only child of an assistant principal and a high school teacher. Her earliest cartoons were published in <i>Christopher Street</i> and <i>The Village Voice</i>. In 1978 <i>The New Yorker</i> accepted one of her cartoons and has since published more than 800. She also publishes cartoons in <i>Scientific American</i> and the <i>Harvard Business Rev..."
29303,David Remnick,Introduction,"
https://images.gr-assets.com/authors/1337904071p5/29303.jpg
","
https://images.gr-assets.com/authors/1337904071p2/29303.jpg
",https://www.goodreads.com/author/show/29303.David_Remnick,4.20,22781,2090,"David Remnick (born October 29, 1958) is an American journalist, writer, and magazine editor. He won a Pulitzer Prize in 1994 for his book <a href=""https://www.goodreads.com/search/search?q=Lenin%20s%20Tomb%20The%20Last%20Days%20of%20the%20Soviet%20Empire"" title=""Lenin s Tomb The Last Days of the Soviet Empire"" rel=""nofollow noopener"">Lenin s Tomb The Last Days of the Soviet Empire</a>. Remnick has been editor of <i>The New Yorker</i> magazine since 1998. He was named Editor of the Year by <i..."
3534,Toni Morrison,,"
https://images.gr-assets.com/authors/1494211316p5/3534.jpg
","
https://images.gr-assets.com/authors/1494211316p2/3534.jpg
",https://www.goodreads.com/author/show/3534.Toni_Morrison,3.94,823184,45593,"Toni Morrison (born Chloe Ardelia Wofford) was an American author, editor, and professor who won the 1993 Nobel Prize in Literature for being an author ""who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality."" <br /><br />Her novels are known for their epic themes, vivid dialogue, and richly detailed African American characters; among the best known are her novels <i>
  <a href=""https://www.goodreads.com/book/show/11337.The_Blue..."
39248,Ellen Lupton,,"
https://images.gr-assets.com/authors/1252536966p5/39248.jpg
","
https://images.gr-assets.com/authors/1252536966p2/39248.jpg
",https://www.goodreads.com/author/show/39248.Ellen_Lupton,4.04,16875,692,
2799796,Jennifer Cole Phillips,,"
https://s.gr-assets.com/assets/nophoto/user/f_200x266-3061b784cc8e7f021c6430c9aba94587.png
","
https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png
",https://www.goodreads.com/author/show/2799796.Jennifer_Cole_Phillips,3.99,2459,111,
1468555,David S. Pacini,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/1468555.David_S_Pacini,4.16,25,3,
375243,Keto von Waberer,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/375243.Keto_von_Waberer,3.59,192,19,
