id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
43736664,Stephen Hawking: His Science in a Nutshell,1633885763,9781633885769, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556221485l/43736664._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556221485l/43736664._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556221485l/43736664.jpg,2020,1,13,Prometheus Books,eng,false,"A science writer explains the significance of Stephen Hawking's work--in terms all of us can understand.<br /><br />Stephen Hawking was one of the most important astrophysicists of the last fifty years. After the publication of A Brief History of Time, he became an international celebrity. Though the book sold in the millions, few readers really grasped the significance of his groundbreaking work. Now popular Austrian science blogger Florian Freistetter, himself an astronomer, makes Hawking's contributions accessible to everyday readers in this concise, very readable book.<br /><br />By focusing on the essentials, Freistetter deftly and entertainingly makes Hawking's complex theoretical accomplishments understandable. Avoiding technicalities and jargon, he elucidates the great scientist's fascinating work on black holes, gravitational waves, the big bang, and singularities. Concluding with an appreciation of Hawking as a science communicator and popularizer, Freistetter conveys the importance of Hawking's scientific research in terms that nonspecialists can follow.",3.97,96,Hardcover, ,6,https://www.goodreads.com/book/show/43736664-stephen-hawking,https://www.goodreads.com/book/show/43736664-stephen-hawking
43736726,Beyond Behaviors: Using Brain Science and Compassion to Understand and Solve Children's Behavioral Challenges,1683731190,9781683731191, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548954666l/43736726._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548954666l/43736726._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548954666l/43736726.jpg,2019,3,19,Pesi Publishing,,false,,4.56,315,Paperback, ,21,https://www.goodreads.com/book/show/43736726-beyond-behaviors,https://www.goodreads.com/book/show/43736726-beyond-behaviors
43744294,The Swallows,1984818236,9781984818232, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553520339l/43744294._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553520339l/43744294._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553520339l/43744294.jpg,2019,8,13,Ballantine Books,eng,false,"<b>A new teacher at a New England prep school ignites a gender war--with deadly consequences.</b><br /><br /><i>What do you love? What do you hate? What do you want?</i><br /><br />It starts with this simple writing prompt from Alex Witt, Stonebridge Academy's new creative writing teacher. When the students' answers raise disturbing questions of their own, Ms. Witt knows there's more going on the school than the faculty wants to see. She soon learns about The Ten--the students at the top of the school's social hierarchy--as well as their connection to something called The Darkroom.<br /><br />Ms. Witt can't remain a passive observer. She finds the few girls who've started to question the school's ""boys will be boys"" attitude and incites a resistance that quickly becomes a movement. But just as it gains momentum, she also attracts the attention of an unknown enemy who knows a little too much about her--including what brought her to Stonebridge in the first place.<br /><br />Meanwhile, Gemma, a defiant senior, has been plotting her attack for years, waiting for the right moment. Shy loner Norman hates his role in the Darkroom, but can't find the courage to fight back until he makes an unlikely alliance. And then there's Finn Ford, an English teacher with a shady reputation who keeps one eye on his literary ambitions and one on Ms. Witt.<br /><br />As the school's secrets begin to trickle out, a boys-versus-girls skirmish turns into an all-out war, with deeply personal--and potentially fatal--consequences for everyone involved.",3.68,399,Hardcover, ,1082,https://www.goodreads.com/book/show/43744294-the-swallows,https://www.goodreads.com/book/show/43744294-the-swallows
43744427,"The Butcher of Anderson Station (The Expanse, #0.5)", , ,B0052AHUYM, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586600268l/43744427._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586600268l/43744427._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586600268l/43744427.jpg,2011,10,17,Hachette Book Group,eng,true,"A new story set in the world of The Expanse. One day, Colonel Fred Johnson will be hailed as a hero to the system. One day, he will meet a desperate man in possession of a stolen spaceship and a deadly secret and extend a hand of friendship. But long before he became the leader of the Outer Planets Alliance, Fred Johnson had a very different name. The Butcher of Anderson Station.<br /> <br />This is his story.<br /><br />Word Count: ~9,000 words<br />",3.97,35,Kindle Edition, ,42,https://www.goodreads.com/book/show/43744427-the-butcher-of-anderson-station,https://www.goodreads.com/book/show/43744427-the-butcher-of-anderson-station
43746119,"Mosaic (Breakthrough, #5)", , ,B07N662525, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548728337l/43746119._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548728337l/43746119._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548728337l/43746119._SX318_.jpg,2019,1,31,,eng,true,"The world is losing hope. <br /> <br />Political and social infighting threaten to destroy the world. Rancor and hatred only grow stronger, engulfing entire nations. And each day moral and economic strife brings embroiled countries ever closer to war. <br /> <br />But hope is not dead. Everywhere, pockets of honor and compassion continue to persevere. Where human lives are cherished and valor endures. And one small, extraordinary group fights to save us all. <br /> <br />A team in possession of the mother of all secrets. The one secret – the one discovery – that could bring the world back from the brink. <br />",4.63,587,Kindle Edition, ,373,https://www.goodreads.com/book/show/43746119-mosaic,https://www.goodreads.com/book/show/43746119-mosaic
43779862,Grown Ups,0718179749,9780718179748, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571098425l/43779862._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571098425l/43779862._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571098425l/43779862.jpg,2020,2,6,Michael Joseph,eng,false,"They're a glamorous family, the Caseys.<br /><br />Johnny Casey, his two brothers Ed and Liam, their beautiful, talented wives and all their kids spend a lot of time together - birthday parties, anniversary celebrations, weekends away. And they're a happy family. Johnny's wife, Jessie - who has the most money - insists on it.<br /><br />Under the surface, though, conditions are murkier. While some people clash, other people like each other far too much . . .<br /><br />Everything stays under control until Ed's wife Cara, gets concussion and can't keep her thoughts to herself. One careless remark at Johnny's birthday party, with the entire family present, starts Cara spilling out all their secrets.<br /><br />In the subsequent unravelling, every one of the adults finds themselves wondering if it's time - finally - to grow up?",4.01,656,Hardcover, ,1201,https://www.goodreads.com/book/show/43779862-grown-ups,https://www.goodreads.com/book/show/43779862-grown-ups
43780001,Vidas en red. Volumen 1.: Antología del nuevo Cyberpunk, , ,B07ML75W69, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548772966l/43780001._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548772966l/43780001._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548772966l/43780001._SY475_.jpg,2019,1,13,,,true,,3.20,194,Kindle Edition, ,0,https://www.goodreads.com/book/show/43780001-vidas-en-red-volumen-1,https://www.goodreads.com/book/show/43780001-vidas-en-red-volumen-1
43782399,Saint X,1250219590,9781250219596, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573874118l/43782399._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573874118l/43782399._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573874118l/43782399.jpg,2020,2,18,Celadon Books,eng,false,"Claire is only seven years old when her college-age sister, Alison, disappears on the last night of their family vacation at a resort on the Caribbean island of Saint X. Several days later, Alison’s body is found in a remote spot on a nearby cay, and two local men – employees at the resort - are arrested. But the evidence is slim, the timeline against it, and the men are soon released. The story turns into national tabloid news, a lurid mystery that will go unsolved. For Claire and her parents, there is only the return home to broken lives.<br /><br />Years later, Claire is living and working in New York City when a brief but fateful encounter brings her together with Clive Richardson, one of the men originally suspected of murdering her sister. It is a moment that sets Claire on an obsessive pursuit of the truth - not only to find out what happened the night of Alison’s death but also to answer the elusive question: Who exactly was her sister? At seven, Claire had been barely old enough to know her: a beautiful, changeable, provocative girl of eighteen at a turbulent moment of identity formation.<br /><br />As Claire doggedly shadows Clive, hoping to gain his trust, waiting for the slip that will reveal the truth, an unlikely attachment develops between them, two people whose lives were forever marked by the same tragedy.",3.45,343,Hardcover, ,1834,https://www.goodreads.com/book/show/43782399-saint-x,https://www.goodreads.com/book/show/43782399-saint-x
43785830,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,039365270X,9780393652703, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554396038l/43785830._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554396038l/43785830._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554396038l/43785830.jpg,2019,9,10,W. W. Norton  Company,eng,false,"<strong>Best-selling author and mortician Caitlin Doughty answers real questions from kids about death, dead bodies, and decomposition.</strong><br /><br />Every day, funeral director Caitlin Doughty receives dozens of questions about death. What would happen to an astronaut’s body if it were pushed out of a space shuttle? Do people poop when they die? Can Grandma have a Viking funeral?<br /><br />In <em>Will My Cat Eat My Eyeballs?</em>, Doughty blends her mortician’s knowledge of the body and the intriguing history behind common misconceptions about corpses to offer factual, hilarious, and candid answers to thirty-five distinctive questions posed by her youngest fans. In her inimitable voice, Doughty details lore and science of what happens to, and inside, our bodies after we die. Why do corpses groan? What causes bodies to turn colors during decomposition? And why do hair and nails appear longer after death? Readers will learn the best soil for mummifying your body, whether you can preserve your best friend’s skull as a keepsake, and what happens when you die on a plane. Beautifully illustrated by Dianné Ruz, <em>Will My Cat Eat My Eyeballs?</em> shows us that death is science and art, and only by asking questions can we begin to embrace it.",4.15,222,Hardcover, ,2587,https://www.goodreads.com/book/show/43785830-will-my-cat-eat-my-eyeballs-big-questions-from-tiny-mortals-about-death,https://www.goodreads.com/book/show/43785830-will-my-cat-eat-my-eyeballs-big-questions-from-tiny-mortals-about-death
43785898,"Easy Weekend Getaways from Washington, DC: Short Breaks in Delaware, Virginia, and Maryland",1682683869,9781682683866, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551784352l/43785898._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551784352l/43785898._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551784352l/43785898.jpg,2019,9,10,Countryman Press,,false,"Washington, DC, is within striking distance of all types of adventures. You can read by the ocean one weekend and hike mountains in Shenandoah National Park or visit a Civil War battlefield the next. Add a booming local wine and beer scene and there are now more reasons to get out town than ever before. This book is an idea generator for exciting ways to spend a weekend outside the city. It’s a curated menu of trips, from wine tasting escapes to stress- bashing hikes to lake house trips with your crew.<br /><br /><br />You can use this guide as a checklist of cool DC-adjacent getaways to tick off, or play weekend roulette— just close your eyes, flip the pages, and pick an adventure, including:<br /><br /><br />• Beach and Bay Escapes<br /><br />• Outdoorsy Fun<br /><br />• Wine and Beer Trails<br /><br />• Small Town Vibes<br /><br />• Living History<br /><br />• Destination Stays",5.00,320,Paperback, ,1,https://www.goodreads.com/book/show/43785898-easy-weekend-getaways-from-washington-dc,https://www.goodreads.com/book/show/43785898-easy-weekend-getaways-from-washington-dc
