id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
36424560,A Walk Through Paris,1786632586,9781786632586, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508183219l/36424560._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508183219l/36424560._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508183219l/36424560.jpg,2018,2,27,Verso ,eng,false,"Eric Hazan, author of the acclaimed The Invention of Paris, leads us by the hand in this walk from Ivry to Saint-Denis, roughly following the meridian that divides Paris into east and west, and passing such familiar landmarks as the Luxembourg Gardens, the Pompidou Centre, the Gare du Nord and Montmartre, as well as little-known alleyways and arcades. Filled with historical anecdotes, geographical observations and literary references, Hazan’s walk guides us through an unknown Paris. He shows us how, through planning and modernisation, the city’s revolutionary past has been erased in order to enforce a reactionary future; but by walking and observation, he shows us how we can regain our knowledge of the radical past of the city of Robespierre, the Commune, Sartre and the May ’68 uprising. And by drawing on his own life story, as surgeon, publisher and social critic, Hazan vividly illustrates a radical life lived in the city of revolution.",3.48,272,Hardcover, ,12,https://www.goodreads.com/book/show/36424560-a-walk-through-paris,https://www.goodreads.com/book/show/36424560-a-walk-through-paris
36425796,Shelter in Place,1250161592,9781250161598, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508201491l/36425796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508201491l/36425796._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508201491l/36425796.jpg,2018,5,29,St. Martin's Press ,eng,false,"Sometimes, there is nowhere safe to hide.<br /><br />It was a typical evening at a mall outside Portland, Maine. Three teenage friends waited for the movie to start. A boy flirted with the girl selling sunglasses. Mothers and children shopped together, and the manager at the video-game store tended to customers. Then the shooters arrived.<br /><br />The chaos and carnage lasted only eight minutes before the killers were taken down. But for those who lived through it, the effects would last forever. In the years that followed, one would dedicate himself to a law enforcement career. Another would close herself off, trying to bury the memory of huddling in a ladies' room, hopelessly clutching her cell phone--until she finally found a way to pour her emotions into her art.<br /><br />But one person wasn't satisfied with the shockingly high death toll at the DownEast Mall. And as the survivors slowly heal, find shelter, and rebuild, they will discover that another conspirator is lying in wait--and this time, there might be nowhere safe to hide.",4.24,438,Hardcover, ,2380,https://www.goodreads.com/book/show/36425796-shelter-in-place,https://www.goodreads.com/book/show/36425796-shelter-in-place
36430011,"You (You, #1)",1501195433,9781501195433, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549463282l/36430011._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549463282l/36430011._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549463282l/36430011._SY475_.jpg,2018,8,28,Atria/Emily Bestler Books,eng,false,"When a beautiful aspiring writer strides into the East Village bookstore where Joe Goldberg works, he does what anyone would do: he Googles the name on her credit card.<br /><br />There is only one Guinevere Beck in New York City. She has a public Facebook account and Tweets incessantly, telling Joe everything he needs to know: she is simply Beck to her friends, she went to Brown University, she lives on Bank Street, and she’ll be at a bar in Brooklyn tonight—the perfect place for a “chance” meeting.<br /><br />As Joe invisibly and obsessively takes control of Beck’s life, he orchestrates a series of events to ensure Beck finds herself in his waiting arms. Moving from stalker to boyfriend, Joe transforms himself into Beck’s perfect man, all while quietly removing the obstacles that stand in their way—even if it means murder.<br /><br />A terrifying exploration of how vulnerable we all are to stalking and manipulation, debut author Caroline Kepnes delivers a razor-sharp novel for our hyper-connected digital age.",3.91,422,Paperback, ,4041,https://www.goodreads.com/book/show/36430011-you,https://www.goodreads.com/book/show/36430011-you
36431462,"Prohibido nacer: Memorias de racismo, rabia y risa",8417059121,9788417059125, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510012065l/36431462._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510012065l/36431462._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510012065l/36431462.jpg,2017,10,17,Blackie Books,spa,false,"Trevor Noah nació en Johannesburgo (Sudáfrica) en 1984. Todas las biografías empiezan así, con la fecha y lugar de nacimiento, pero en este caso estos dos factores marcaron su infancia, su carrera y su vida. Su madre era negra, de la etnia xhosa, y su padre, blanco y de procedencia europea. Se enamoraron en pleno Apartheid, así que, desde su mismo nacimiento Noah fue un niño prohibido por la ley, fruto de una relación interracial vetada. Ahí arrancó una vida de penurias y capacidad para esconderse y escapar. Tras buscarse la vida comerciando con CD piratas y pequeños préstamos, comenzó su carrera artística en la televisión sudafricana. En 2011 se mudó a Estados Unidos y su carrera se convirtió en una supernova. Fue el primer cómico sudafricano en realizar un monólogo en The Tonight Show y en aparecer en el Late Show with David Letterman. Protagonizó el documental You Laugh But It’s True y defendió en las tablas el stand-up The Racist. En diciembre de 2014, Noah se convirtió en colaborador fijo de The Daily Show, pero la sorpresa llegó cuando Jon Stewart, su presentador, lo nombró sucesor en septiembre de 2015. Desde entonces Noah se ha convertido en una de las caras más conocidas de la sátira política estadounidense más ácida y, más recientemente, en uno de los mejores azotes de Donald Trump. Su libro de memorias infantiles, Prohibido nacer, que deslumbró a la crítica de The New York Times Michiko Kakutani, demuestra que es, además, un escritor tierno, divertido, duro y muy prometedor.",4.45,326,Hardcover, ,100,https://www.goodreads.com/book/show/36431462-prohibido-nacer,https://www.goodreads.com/book/show/36431462-prohibido-nacer
36434556,Suicide Club,1250185343,9781250185341, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508337917l/36434556._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508337917l/36434556._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508337917l/36434556.jpg,2018,7,10,Henry Holt and Co.,eng,false,"<b>In this debut set in near future NYC—where lives last 300 years and the pursuit of immortality is all-consuming—Lea must choose between her estranged father and her chance to live forever.</b><br /><br />Lea Kirino is a “Lifer,” which means that a roll of the genetic dice has given her the potential to live forever—if she does everything right. And Lea is an overachiever. She’s a successful trader on the New York exchange—where instead of stocks, human organs are now bought and sold—she has a beautiful apartment, and a fiancé who rivals her in genetic perfection. And with the right balance of HealthTech™, rigorous juicing, and low-impact exercise, she might never die. <br /><br />But Lea’s perfect life is turned upside down when she spots her estranged father on a crowded sidewalk. His return marks the beginning of her downfall as she is drawn into his mysterious world of the Suicide Club, a network of powerful individuals and rebels who reject society’s pursuit of immortality, and instead chose to live—and die—on their own terms. In this future world, death is not only taboo; it’s also highly illegal. Soon Lea is forced to choose between a sanitized immortal existence and a short, bittersweet time with a man she has never really known, but who is the only family she has left in the world.<br /><br /><b>Advance Praise for <i>Suicide Club</i></b><br /><br />Bustle: 15 New Books You Need To Know<br />Bitch Media: 11 Books Feminists Should Read<br />Book Riot: 10 July New Releases to Put on Hold at the Library Right Now<br />Nylon: Great Books To Read This Summer<br />The Rumpus: What to Read When You've Made it Halfway Through 2018<br />Gizmodo: New Scifi and Fantasy Books to Add to Your Reading List in July<br />The Millions: Most Anticipated<br /><br />""Fans of modern speculative fiction and readers who love stories that warn us to be careful what we wish for will be enthralled by Heng's highly imaginative debut, which deftly asks 'What does it really mean to be alive?'"" - <i>Library Journal</i> (starred)<br /><br />""Refreshingly original"" - Book Riot<br /><br />""Heng expertly threads a ribbon of dread through her glittering vistas and gleaming characters...[This is] a complicated and promising debut that spoofs the current health culture craze even as it anticipates its appalling culmination."" - <i>Kirkus</i><br /><br />""Audacious... beautifully paced... How can such a young writer know all these things? Rachel Heng’s first novel is as keen as a sharpened blade. Suicide Club is on the money about where our current obsessions are leading us and yet she makes us care about her characters in deep and old-fashioned ways. It reminded me again and again of Orwell and Huxley. I have the feeling that this is the beginning of a long and illustrious career."" - James Magnuson, author of <i>Famous Writers I Have Known</i><br /><br />""“In exquisitely crafted prose, Rachel Heng gives us a startling look at a version of the world that seems simultaneously wild and plausible. Heng is a bold new talent and a writer to watch.” - Liz Moore, author of <i>Heft</i> and <i>The Unseen World</i>",3.24,339,Hardcover, ,453,https://www.goodreads.com/book/show/36434556-suicide-club,https://www.goodreads.com/book/show/36434556-suicide-club
36435424,Tell the Machine Goodnight,0525533125,9780525533122, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511899669l/36435424._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511899669l/36435424._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511899669l/36435424._SY475_.jpg,2018,6,19, Riverhead,,false,"Pearl's job is to make people happy. Every day, she provides customers with personalized recommendations for greater contentment. She's good at her job, her office manager tells her, successful. But how does one measure an emotion?<br /><br />Meanwhile, there's Pearl's teenage son, Rhett. A sensitive kid who has forged an unconventional path through adolescence, Rhett seems to find greater satisfaction in being unhappy. The very rejection of joy is his own kind of ""pursuit of happiness."" As his mother, Pearl wants nothing more than to help Rhett—but is it for his sake or for hers? Certainly it would make Pearl happier. Regardless, her son is one person whose emotional life does not fall under the parameters of her job—not as happiness technician, and not as mother, either.<br /><br />Told from an alternating cast of endearing characters from within Pearl and Rhett's world, <i>Tell the Machine Goodnight</i> delivers a smartly moving and entertaining story about relationships and the ways that they can most surprise and define us. Along the way, Katie Williams playfully illuminates our national obsession with positive psychology, our reliance on quick fixes and technology. What happens when these obsessions begin to overlap? With warmth, humor, and a clever touch, Williams taps into our collective unease about the modern world and allows us see it a little more clearly.",3.46,304,Hardcover, ,549,https://www.goodreads.com/book/show/36435424-tell-the-machine-goodnight,https://www.goodreads.com/book/show/36435424-tell-the-machine-goodnight
36435945,Anna Karenina: Illustrated (The Evergreen Classics), , ,B0764464SL, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508354895l/36435945._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508354895l/36435945._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508354895l/36435945._SY475_.jpg,2017,10,1,,,true,"Anna Karenina is a novel by the Russian writer Leo Tolstoy, published in serial installments from 1873 to 1877 in the periodical The Russian Messenger. Tolstoy clashed with editor Mikhail Katkov over political issues that arose in the final installment (Tolstoy's negative views of Russian volunteers going to fight in Serbia); therefore, the novel's first complete appearance was in book form in 1878. Widely regarded as a pinnacle in realist fiction, Tolstoy considered Anna Karenina his first true novel, after he came to consider War and Peace to be more than a novel. The novel remains popular, as demonstrated by a 2007 Time poll of 125 contemporary authors in which Anna Karenina was voted the ""greatest book ever written"".",4.06,864,Kindle Edition, ,7,https://www.goodreads.com/book/show/36435945-anna-karenina,https://www.goodreads.com/book/show/36435945-anna-karenina
36436095,I Have More Souls Than One,024133960X,9780241339602, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519387482l/36436095._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519387482l/36436095._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519387482l/36436095._SX318_.jpg,2018,2,22,Penguin Classics,eng,false,"<i>'But no, she's abstract, is a bird</i><br /><i>Of sound in the air of air soaring,</i><br /><i>And her soul sings unencumbered</i><br /><i>Because the song's what makes her sing.'</i><br /><br />Dramatic, lyrical and ranging over four distinct personae, these poems by one of Portugal's greatest poets trace a mind shaken by intense suffering and a tireless search for meaning.<br /><br />Penguin Modern: fifty new books celebrating the pioneering spirit of the iconic Penguin Modern Classics series, with each one offering a concentrated hit of its contemporary, international flavour. Here are authors ranging from Kathy Acker to James Baldwin, Truman Capote to Stanislaw Lem and George Orwell to Shirley Jackson; essays radical and inspiring; poems moving and disturbing; stories surreal and fabulous; taking us from the deep South to modern Japan, New York's underground scene to the farthest reaches of outer space.",3.95,64,Paperback, ,63,https://www.goodreads.com/book/show/36436095-i-have-more-souls-than-one,https://www.goodreads.com/book/show/36436095-i-have-more-souls-than-one
36437843,Create More Flow: Igniting Peak Performance in an Overwired World, , ,B076CSYSN8, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508381950l/36437843._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508381950l/36437843._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508381950l/36437843._SY475_.jpg,2017,10,10,,,true,"In today's overwired world, we are expected to be always on and always connected, but this approach has consequences. Workplace engagement is at an all-time low and complaints about work-life balance are at an all-time high. In the quest to optimize while restoring balance, more people than ever before are now embracing flow. <br /> <br />When we are in flow, we are in the zone. When we are in flow, we are more creative and more productive. But flow isn't just about unlocking engagement and impact in the workplace. Flow rests on our ability to take care of our bodies, wellness, and work-life balance. Create More Flow introduces the concept of flow, offers compelling evidence for its impact, and provides actionable strategies to start experiencing more flow more often. This is a must-read book for anyone who craves more joy in their work and life.",4.00, ,Kindle Edition, ,5,https://www.goodreads.com/book/show/36437843-create-more-flow,https://www.goodreads.com/book/show/36437843-create-more-flow
36442813,The Order of Time,073521610X,9780735216105, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516424407l/36442813._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516424407l/36442813._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516424407l/36442813._SY475_.jpg,2018,5,8,Riverhead Books,eng,false,"Time is a mystery that does not cease to puzzle us. Philosophers, artists and poets have long explored its meaning while scientists have found that its structure is different from the simple intuition we have of it. From Boltzmann to quantum theory, from Einstein to loop quantum gravity, our understanding of time has been undergoing radical transformations. Time flows at different speeds in different places, the past and the future differ far less than we might think and the very notion of the present evaporates in the vast universe. <br /><br />With his extraordinary charm and sense of wonder, bringing together science, philosophy and art, Carlo Rovelli unravels this mystery, inviting us to imagine a world where time is in us and we are not in time.",4.10,240,Hardcover, ,595,https://www.goodreads.com/book/show/36442813-the-order-of-time,https://www.goodreads.com/book/show/36442813-the-order-of-time
