id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
40405444,Digital Minimalism: Choosing a Focused Life in a Noisy World,0525536515,9780525536512, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544192948l/40405444._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544192948l/40405444._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544192948l/40405444.jpg,2019,2,5,Portfolio,eng,false,"<b>The key to living well in a high tech world is to spend much less time using technology.</b><br /><br />Georgetown computer scientist Cal Newport's Deep Work sparked a movement around the idea that unbroken concentration produces far more value than the electronic busyness that defines the modern work day. But his readers had an urgent follow-up question: What about technology in our personal lives?<br /><br />In recent years, our culture's relationship with personal technology has transformed from something exciting into something darker. Innovations like smartphones and social media are useful, but many of us are increasingly troubled by how much control these tools seem to exert over our daily experiences--including how we spend our free time and how we feel about ourselves.<br /><br />In Digital Minimalism, Newport proposes a bold solution: a minimalist approach to technology use in which you radically reduce the time you spend online, focusing on a small set of carefully-selected activities while happily ignoring the rest.<br /><br />He mounts a vigorous defense for this less-is-more approach, combining historical examples with case studies of modern digital minimalists to argue that this philosophy isn't a rejection of technology, but instead a necessary realignment to ensure that these tools serve us, not the other way around.<br /><br />To make these principles practical, he takes us inside the growing subculture of digital minimalists who have built rich lives on a foundation of intentional technology use, and details a decluttering process that thousands have already used to simplify their online lives. He also stresses the importance of never clicking ""like,"" explores the underappreciated value of analog hobbies, and draws lessons from the ""attention underground""--a resistance movement fighting the tech companies' attempts to turn us into gadget addicts.<br /><br />Digital Minimalism is an indispensable guide for anyone looking to reclaim their life from the alluring diversions of the digital world.",4.07,304,Hardcover, ,411,https://www.goodreads.com/book/show/40405444-digital-minimalism,https://www.goodreads.com/book/show/40405444-digital-minimalism
40406746,"The Story of Filomena: Book One of ""The Adventures of Filomena"" Series",0692128123,9780692128121, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528969079l/40406746._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528969079l/40406746._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528969079l/40406746._SX318_.jpg,2018,5,19,Fernando Reimers,,false,"In a small town near the city of Boston lives Filomena, a twelve year old parakeet. As she pays close attention to the people and to the world around her, Filomena discovers that her universe is much bigger than the cage in which she lives and that life can be a wonderful adventure if we choose to make it so. Join Filomena in her adventures as she fights a pirate in an imaginary ship, remembers growing up with two children and helps us see the world through her small eyes and her big heart. Filomena has learned that asking questions and talking with others helps to observe and understand the world. She has included some questions in the book to help you think about the story, or to discuss the story with someone else, so you too can understand the world 'the Filomena way'.",4.50,44,Paperback, ,0,https://www.goodreads.com/book/show/40406746-the-story-of-filomena,https://www.goodreads.com/book/show/40406746-the-story-of-filomena
40406806,Coders: The Making of a New Tribe and the Remaking of the World,0735220565,9780735220560, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545908174l/40406806._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545908174l/40406806._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545908174l/40406806.jpg,2019,3,26,Penguin Press,,false,"<b>From acclaimed tech writer Clive Thompson, a brilliant and immersive anthropological reckoning with the most powerful tribe in the world today, computer programmers - where they come from, how they think, what makes for greatness in their world, and what should give us pause.</b><br /><br />You use software nearly every instant you're awake. And this may sound weirdly obvious, but every single one of those pieces of software was written by a programmer. Programmers are thus among the most quietly influential people on the planet. As we live in a world made of software, they're the architects. The decisions they make guide our behavior. When they make something newly easy to do, we do a lot more of it. If they make it hard or impossible to do something, we do less of it.<br /><br />If we want to understand how today's world works, we ought to understand something about coders. Who exactly are the people that are building today's world? What makes them tick? What type of personality is drawn to writing software? And perhaps most interestingly -- what does it do to them?<br /><br />One of the first pieces of coding a newbie learns is the program to make the computer say ""Hello, world!"" Like that piece of code, Clive Thompson's book is a delightful place to begin to understand this vocation, which is both a profession and a way of life, and which essentially didn't exist little more than a generation ago, but now is considered just about the only safe bet we can make about what the future holds. Thompson takes us close to some of the great coders of our time, and unpacks the surprising history of the field, beginning with the first great coders, who were women. Ironically, if we're going to traffic in stereotypes, women are arguably ""naturally"" better at coding than men, but they were written out of the history, and shoved out of the seats, for reasons that are illuminating. Now programming is indeed, if not a pure brotopia, at least an awfully homogenous community, which attracts people from a very narrow band of backgrounds and personality types. As Thompson learns, the consequences of that are significant - not least being a fetish for disruption at scale that doesn't leave much time for pondering larger moral issues of collateral damage. At the same time, coding is a marvelous new art form that has improved the world in innumerable ways, and Thompson reckons deeply, as no one before him has, with what great coding in fact looks like, who creates it, and where they come from. To get as close to his subject has he can, he picks up the thread of his own long-abandoned coding practice, and tries his mightiest to up his game, with some surprising results.<br /><br />More and more, any serious engagement with the world demands an engagement with code and its consequences, and to understand code, we must understand coders. In that regard, Clive Thompson's <i>Hello, World! </i>is a marvelous and delightful master class.",4.03,448,Hardcover, ,190,https://www.goodreads.com/book/show/40406806-coders,https://www.goodreads.com/book/show/40406806-coders
40407141,What the Wind Knows, , ,B07DHMNY7H, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533658115l/40407141._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533658115l/40407141._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533658115l/40407141._SY475_.jpg,2019,3,1,Lake Union Publishing,eng,true,"Anne Gallagher grew up enchanted by her grandfather’s stories of Ireland. Heartbroken at his death, she travels to his childhood home to spread his ashes. There, overcome with memories of the man she adored and consumed by a history she never knew, she is pulled into another time.<br /><br />The Ireland of 1921, teetering on the edge of war, is a dangerous place in which to awaken. But there Anne finds herself, hurt, disoriented, and under the care of Dr. Thomas Smith, guardian to a young boy who is oddly familiar. Mistaken for the boy’s long-missing mother, Anne adopts her identity, convinced the woman’s disappearance is connected to her own.<br /><br />As tensions rise, Thomas joins the struggle for Ireland’s independence and Anne is drawn into the conflict beside him. Caught between history and her heart, she must decide whether she’s willing to let go of the life she knew for a love she never thought she’d find. But in the end, is the choice actually hers to make?",4.30,411,Kindle Edition, ,5386,https://www.goodreads.com/book/show/40407141-what-the-wind-knows,https://www.goodreads.com/book/show/40407141-what-the-wind-knows
40407155,Magdalena Mountain,1640090770,9781640090774, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528297469l/40407155._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528297469l/40407155._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528297469l/40407155._SY475_.jpg,2018,8,21,Counterpoint,eng,false,"<p>
  <b>A rich and rollicking first novel from one of America's most beloved and widely acclaimed nature writers, Robert Michael Pyle</b>
</p><br /> <br /><p>In <i>Magdalena Mountain</i>, Robert Michael Pyle's first and long-awaited novel, the award-winning naturalist proves he is at home in an imagined landscape as he is in the natural one. At the center of this story of majesty and magic in the natural world are three Magdalenas—Mary, a woman whose uncertain journey opens the book; Magdalena Mountain, shrouded in mystery and menace; and the all-black <i>Magdalena Alpine</i> butterfly, the most elusive of several rare and beautiful species found on the mountain.</p><br /> <br /><p>And high in the Colorado Rocky Mountain wilderness, sharing the remote territory of the <i>Magdalena</i> butterfly, lives the enigmatic Oberon, a reluctant de facto leader of The Grove, a diverse community of monks who share a devotion to Nature. Converging in the same wilderness are October Carson, a beachcomber-wanderer in pursuit of the alpine butterflies he collects for museums; James Mead, a young graduate student intent upon learning the ecology of this seductive creature; and the enigmatic Mary Glanville, who also seeks the butterfly but can't remember why.</p><br /> <br /><p>While the mystery surrounding Mary takes a menacing turn, their shared quest pulls them deeper into the high mountain wilderness culminating in a harrowing encounter on the stony slopes of Magdalena Mountain.</p><br /> <br /><p>
  <b>""Pyle has the ability to find wonder in the mundane and beauty in the unpretentious."" —<i>Library Journal</i></b>
</p><br /><br /><p>
  <b>""Pyle's laid-back humor is appealing and his descriptive talents are poetic."" —<i>Publishers Weekly</i></b>
</p>",3.49,400,Paperback, ,1,https://www.goodreads.com/book/show/40407155-magdalena-mountain,https://www.goodreads.com/book/show/40407155-magdalena-mountain
40407446,"If You Ever Want to Bring a Pirate to Meet Santa, Don't! (Magnolia Says DON'T!)", , ,B079L57FVN, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528301079l/40407446._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528301079l/40407446._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528301079l/40407446._SX318_.jpg,2018,10,16,"Little, Brown Books for Young Readers",,true,"If your dad says you're going to meet a bearded guy with a red suit and a bag full of treasures...he is <i>not</i> talking about meeting a pirate! But Magnolia has already invited the misbehaving swashbuckler to jump in line to meet Santa. So what if pirates are on the Naughty List? She'll just teach this one to change his scurvy ways--no plundering or sword-fighting or plank-walking allowed! Plus, Santa is happy to hear <i>everyone</i>'s wish list. Right?<br /><br />It's YO HO HO versus HO HO HO in this holiday guide on how not to meet Santa.",3.64,40,Kindle Edition, ,0,https://www.goodreads.com/book/show/40407446-if-you-ever-want-to-bring-a-pirate-to-meet-santa-don-t,https://www.goodreads.com/book/show/40407446-if-you-ever-want-to-bring-a-pirate-to-meet-santa-don-t
40408380,سیمای احمدشاه قاجار, ,9789642090099, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528308108l/40408380._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528308108l/40408380._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528308108l/40408380._SX318_.jpg,2013,,,ماهی,,false,,3.33,708,Hardcover, ,2,https://www.goodreads.com/book/show/40408380,https://www.goodreads.com/book/show/40408380
40408566,"Space Knight 4 (Space Knight, #4)", , ,B07DKNZC1Z, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528310046l/40408566._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528310046l/40408566._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528310046l/40408566._SY475_.jpg,2018,6,5,"MSE Publishing, LLC.",eng,true,"The knighthood examination has arrived. <br /> <br />Few squires pass the initial round, and even fewer make it through the final test alive. The odds are stacked against every squire, but the Stalwart crew uncovers a Pure-Blood noble conspiracy to sabotage Nick and his friends. <br /> <br />But Nicholas welcomes the opposition. This is the moment of his dreams, and nothing will stop the Stalwart squires from entering the illustrious order of Space Knights. <br />",4.48,669,Kindle Edition, ,49,https://www.goodreads.com/book/show/40408566-space-knight-4,https://www.goodreads.com/book/show/40408566-space-knight-4
40409102,This Is How It Always Is, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314257l/40409102._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314257l/40409102._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314257l/40409102._SY475_.jpg,2018,6,,Flatiron Books,eng,true,"<i>Alternate cover edition of ASIN B01HW6Z3FG</i><br /><br />This is how a family keeps a secret…and how that secret ends up keeping them.<br /><br />This is how a family lives happily ever after…until happily ever after becomes complicated.<br /><br />This is how children change…and then change the world.<br /><br />This is Claude. He’s five years old, the youngest of five brothers, and loves peanut butter sandwiches. He also loves wearing a dress, and dreams of being a princess.<br /><br />When he grows up, Claude says, he wants to be a girl.<br /><br />Rosie and Penn want Claude to be whoever Claude wants to be. They’re just not sure they’re ready to share that with the world. Soon the entire family is keeping Claude’s secret. Until one day it explodes.<br /><br />This Is How It Always Is is a novel about revelations, transformations, fairy tales, and family. And it’s about the ways this is how it always is: Change is always hard and miraculous and hard again, parenting is always a leap into the unknown with crossed fingers and full hearts, children grow but not always according to plan. And families with secrets don’t get to keep them forever.<br /><br /><b>""This is a novel everyone should read. It’s brilliant. It’s bold. And it’s time.” <br />―Elizabeth George, <i>#1 New York Times</i> bestselling author of <i>A Banquet of Consequences</i></b>",4.25,338,Kindle Edition, ,5832,https://www.goodreads.com/book/show/40409102-this-is-how-it-always-is,https://www.goodreads.com/book/show/40409102-this-is-how-it-always-is
40409185,The One Man, , ,B01BBXSL28, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314965l/40409185._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314965l/40409185._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528314965l/40409185._SY475_.jpg,2016,8,23,Minotaur Books,eng,true,"1944. Physics professor Alfred Mendl is separated from his family and sent to the men’s camp, where all of his belongings are tossed on a roaring fire. His books, his papers, his life’s work. The Nazis have no idea what they have just destroyed. And without that physical record, Alfred is one of only two people in the world with his particular knowledge. Knowledge that could start a war, or end it.<br /><br />Nathan Blum works behind a desk at an intelligence office in Washington, DC, but he longs to contribute to the war effort in a more meaningful way, and he has a particular skill set the U.S. suddenly needs. Nathan is fluent in German and Polish, he is Semitic looking, and he proved his scrappiness at a young age when he escaped from the Polish ghetto. Now, the government wants him to take on the most dangerous assignment of his life: Nathan must sneak into Auschwitz, on a mission to find and escape with one man.<br /><br />This historical thriller from New York Times bestseller Andrew Gross is a deeply affecting, unputdownable series of twists and turns through a landscape at times horrifyingly familiar but still completely compelling.",4.32,431,Kindle Edition, ,442,https://www.goodreads.com/book/show/40409185-the-one-man,https://www.goodreads.com/book/show/40409185-the-one-man
